Time,Close,CloseNDAQO,CloseDIA,CloseUSO,CloseGLD
12/30/21 18:40,478.03,460.6,477.44,475.2,475.75
12/30/21 18:45,478.2,460.91,477.37,475.07,475.66
12/30/21 18:50,478.23,460.82,477.02,475,475.58
12/30/21 18:55,478.14,460,476.81,475.09,475.58
12/30/21 19:00,478.33,460.45,476.48,475.09,475.57
12/30/21 19:05,478.21,460.11,476.14,475.1,475.63
12/30/21 19:10,478.27,460.38,475.99,475.1,475.61
12/30/21 19:15,478.09,461.14,476.27,475.22,475.65
12/30/21 19:20,477.98,461,476.41,475.16,475.62
12/30/21 19:25,478.09,461.46,476.37,475.3,475.82
12/30/21 19:30,478.06,461.98,476.31,475.33,475.86
12/30/21 19:35,478.18,462.16,476.22,475.3,475.72
12/30/21 19:40,478.13,461.98,476.22,475.21,475.83
12/30/21 19:45,478.17,462.07,476.26,475.18,475.68
12/30/21 19:50,478.24,462.09,476.19,475.15,475.76
12/30/21 19:55,478.34,462.44,476.07,475.02,475.84
12/30/21 20:00,478.24,461.51,476.21,475.11,475.78
12/30/21 20:05,477.87,462.55,476.24,475.1,475.67
12/30/21 20:10,477.95,462.76,476.2,475.15,475.69
12/30/21 20:15,477.91,462.11,476.26,475.15,475.6
12/30/21 20:20,478.01,462.52,476.16,475.2,476.68
12/30/21 20:25,477.93,462.63,476.13,475.15,476.7
12/30/21 20:30,478.13,462.24,476.18,475.22,476.02
12/30/21 20:35,478.08,463.13,476.14,475.18,475.79
12/30/21 20:40,478.15,462.51,476.15,475.15,476.22
12/30/21 20:45,478.3,462.86,476.13,475.11,475.71
12/30/21 20:50,478.13,463.67,476.14,474.96,475.46
12/30/21 20:55,478.05,464.12,476.18,475.13,475.87
12/30/21 21:00,478.15,463.67,476.19,475.15,475.74
12/30/21 21:05,477.95,464.22,476.23,475.1,476.14
12/30/21 21:10,477.79,464.31,476.4,475.07,475.69
12/30/21 21:15,477.64,464.55,476.43,475.07,476
12/30/21 21:20,477.8,464.32,476.4,475.07,475.4
12/30/21 21:25,477.65,464.81,476.45,475.06,475.4
12/30/21 21:30,477.56,464.67,476.4,475.01,475.45
12/30/21 21:35,477.44,465.11,476.35,475.06,475.41
12/30/21 21:40,477.37,465.05,476.26,475.12,475.67
12/30/21 21:45,477.02,465.17,476.25,475.15,475.8
12/30/21 21:50,476.81,465.33,476.27,475.13,475.6
12/30/21 21:55,476.48,465.42,476.26,475.23,475.54
12/30/21 22:00,476.14,465.49,476.2,475.15,475.64
12/30/21 22:05,475.99,465.48,476.22,,475.83
12/30/21 22:10,476.27,465.5,476.25,,475.87
12/30/21 22:15,476.41,465.64,476.12,476.52,475.91
12/30/21 22:20,476.37,465.64,476.13,476.49,475.72
12/30/21 22:25,476.31,465.64,475.68,476.82,475.65
12/30/21 22:30,476.22,465.7,475.15,476.57,475.78
12/30/21 22:35,476.22,465.6,474.45,476.82,475.71
12/30/21 22:40,476.26,465.67,474.28,476.76,475.44
12/30/21 22:45,476.19,465.46,474.51,476.87,475.32
12/30/21 22:50,476.07,465.46,474.4,476.76,475.54
12/30/21 22:55,476.21,465.46,474.49,476.8,475.46
12/30/21 23:00,476.24,465.46,474.57,476.91,475.35
12/30/21 23:05,476.2,465.46,474.53,477.12,475.03
12/30/21 23:10,476.26,465.46,,477.22,475.24
12/30/21 23:15,476.16,465.46,475.89,477.22,475.17
12/30/21 23:20,476.13,465.46,476.03,477.15,475.15
12/30/21 23:25,476.18,465.46,476.05,477.2,475.65
12/30/21 23:30,476.14,465.46,475.64,477.2,475.66
12/30/21 23:35,476.15,465.46,475.59,477.4,475.49
12/30/21 23:40,476.13,465.46,475.62,477.4,475.69
12/30/21 23:45,476.14,465.46,475.62,477.4,475.69
12/30/21 23:50,476.18,465.46,475.67,477.53,476.14
12/30/21 23:55,476.19,465.46,475.67,477.53,476.2
12/31/21 0:00,476.23,465.46,475.72,477.53,476.2
12/31/21 0:05,476.4,465.43,475.82,477.53,476.17
12/31/21 0:10,476.43,465.43,475.8,477.65,476.17
12/31/21 0:15,476.4,465.43,475.8,477.65,476.09
12/31/21 0:20,476.45,465.43,475.84,477.65,476.16
12/31/21 0:25,476.4,465.43,475.78,477.61,476.29
12/31/21 0:30,476.35,465.43,475.7,477.67,476.42
12/31/21 0:35,476.26,465.43,475.69,477.62,476.19
12/31/21 0:40,476.25,465.43,475.75,477.74,475.95
12/31/21 0:45,476.27,465.43,475.67,477.65,476
12/31/21 0:50,476.26,465.43,475.74,477.76,476.1
12/31/21 0:55,476.2,465.43,475.79,477.92,476.32
12/31/21 1:00,476.22,465.43,475.75,478,476.41
12/31/21 1:05,476.25,465.43,475.52,477.97,476.37
12/31/21 1:10,476.12,465.45,475.48,477.99,476.27
12/31/21 1:15,476.13,465.45,475.5,478.06,475.94
12/31/21 1:20,475.68,465.45,475.51,477.91,475.91
12/31/21 1:25,475.15,465.45,475.41,478,476.09
12/31/21 1:30,474.45,465.45,475.13,478.04,476.16
12/31/21 1:35,474.28,465.45,475.2,477.95,476.25
12/31/21 1:40,474.51,465.45,475.3,477.98,476.22
12/31/21 1:45,474.4,465.45,475.34,478,476.09
12/31/21 1:50,474.49,465.45,475.45,478.07,475.97
12/31/21 1:55,474.57,465.45,475.41,477.92,475.96
12/31/21 2:00,474.53,465.45,475.32,477.72,476.24
12/31/21 2:05,474.53,465.45,475.32,477.72,476.24
12/31/21 6:20,474.53,465.45,475.3,477.72,476.24
12/31/21 6:25,474.53,465.44,475.3,477.72,476.24
12/31/21 6:30,,465.44,475.3,477.72,476.24
12/31/21 10:05,475.89,465.43,475.18,477.84,476.19
12/31/21 10:10,476.03,465.43,475.07,477.84,475.98
12/31/21 10:15,476.05,465.43,474.87,477.74,476.22
12/31/21 10:20,475.64,465.43,474.73,477.74,476.16
12/31/21 10:25,475.59,465.43,474.96,477.64,476.44
12/31/21 10:30,475.62,465.43,475.12,477.66,476.06
12/31/21 10:35,475.67,465.43,475.27,477.6,476.17
12/31/21 10:40,475.72,465.43,475.43,477.52,476.39
12/31/21 10:45,475.82,465.43,475.45,477.55,476.19
12/31/21 10:50,475.8,465.43,475.4,477.41,474.99
12/31/21 10:55,475.8,465.43,475.72,477.49,474.89
12/31/21 11:00,475.84,465.43,475.68,477.45,475.25
12/31/21 11:05,475.78,465.43,475.75,477.41,475.21
12/31/21 11:10,475.7,465.43,475.66,477.34,475.36
12/31/21 11:15,475.69,465.43,475.58,477.37,475.35
12/31/21 11:20,475.75,465.43,475.58,477.45,475.12
12/31/21 11:25,475.67,465.43,475.57,477.28,475.21
12/31/21 11:30,475.74,465.43,475.63,477.26,475.17
12/31/21 11:35,475.79,465.43,475.61,477.17,475.2
12/31/21 11:40,475.75,465.43,475.65,477.32,475.07
12/31/21 11:45,475.52,465.43,475.62,477.26,475
12/31/21 11:50,475.48,465.43,475.82,476.57,475.09
12/31/21 11:55,475.5,465.43,475.86,476.49,475.09
12/31/21 12:00,475.51,465.43,475.72,476.61,475.1
12/31/21 12:05,475.41,465.43,475.83,476.72,475.1
12/31/21 12:10,475.13,465.43,475.68,476.81,475.22
12/31/21 12:15,475.2,465.43,475.76,476.72,475.16
12/31/21 12:20,475.3,465.43,475.84,476.34,475.3
12/31/21 12:25,475.34,465.43,475.78,477.08,475.33
12/31/21 12:30,475.45,465.43,475.67,477.29,475.3
12/31/21 12:35,475.41,465.43,475.69,477.17,475.21
12/31/21 12:40,475.32,465.43,475.6,474.89,475.18
12/31/21 12:45,475.32,465.45,476.68,475.03,475.15
12/31/21 12:50,475.3,465.45,476.7,474.93,475.02
12/31/21 12:55,475.18,465.45,476.02,475.27,475.11
12/31/21 13:00,475.07,465.45,475.79,475.21,475.1
12/31/21 13:05,474.87,465.43,476.22,476.07,475.15
12/31/21 13:10,474.73,465.43,475.71,476.19,475.15
12/31/21 13:15,474.96,465.43,475.46,476.23,475.2
12/31/21 13:20,475.12,465.43,475.87,476.75,475.15
12/31/21 13:25,475.27,465.43,475.74,476.01,475.22
12/31/21 13:30,475.43,465.43,476.14,475.98,475.18
12/31/21 13:35,475.45,465.43,475.69,475.9,475.15
12/31/21 13:40,475.4,465.43,476,476.28,475.11
12/31/21 13:45,475.72,465.43,475.4,476.11,474.96
12/31/21 13:50,475.68,465.43,475.4,476.16,475.13
12/31/21 13:55,475.75,465.43,475.45,475.96,475.15
12/31/21 14:00,475.66,465.43,475.41,475.64,475.1
12/31/21 14:05,475.58,465.43,475.67,475.28,475.07
12/31/21 14:10,475.58,465.43,475.8,475.24,475.07
12/31/21 14:15,475.57,465.43,475.6,475.52,475.07
12/31/21 14:20,475.63,465.43,475.54,475.53,475.06
12/31/21 14:25,475.61,465.43,475.64,475.2,475.01
12/31/21 14:30,475.65,465.43,475.83,474.55,475.06
12/31/21 14:35,475.62,465.43,475.87,475.35,475.12
12/31/21 14:40,475.82,465.43,475.91,475.49,475.15
12/31/21 14:45,475.86,465.43,475.72,475.37,475.13
12/31/21 14:50,475.72,465.43,475.65,475.36,475.23
12/31/21 14:55,475.83,465.41,475.78,475.38,475.15
12/31/21 15:00,475.68,465.41,475.71,475.53,
12/31/21 15:05,475.76,465.41,475.44,475.58,
12/31/21 15:10,475.84,465.41,475.32,475.61,476.52
12/31/21 15:15,475.78,465.41,475.54,475.92,476.49
12/31/21 15:20,475.67,465.41,475.46,475.93,476.82
12/31/21 15:25,475.69,465.41,475.35,475.8,476.57
12/31/21 15:30,475.6,465.45,475.03,475.7,476.82
12/31/21 15:35,476.68,465.43,475.24,475.65,476.76
12/31/21 15:40,476.7,465.43,475.17,475.8,476.87
12/31/21 15:45,476.02,465.45,475.15,475.58,476.76
12/31/21 15:50,475.79,465.35,475.65,475.6,476.8
12/31/21 15:55,476.22,465.31,475.66,475.64,476.91
12/31/21 16:00,475.71,465.32,475.49,475.46,477.12
12/31/21 16:05,475.46,465.3,475.69,475.9,477.22
12/31/21 16:10,475.87,465.27,476.14,475.98,477.15
12/31/21 16:15,475.74,465.35,476.2,476.02,477.2
12/31/21 16:20,476.14,465.34,476.2,476.06,477.4
12/31/21 16:25,475.69,465.38,476.17,475.96,477.4
12/31/21 16:30,476,465.38,476.09,475.98,477.53
12/31/21 16:35,475.4,465.36,476.16,476.38,477.65
12/31/21 16:40,475.4,465.38,476.29,476.39,477.61
12/31/21 16:45,475.45,465.35,476.42,476.66,477.67
12/31/21 16:50,475.41,465.35,476.19,476.74,477.62
12/31/21 16:55,475.67,465.38,475.95,476.7,477.74
12/31/21 17:00,475.8,465.44,476,476.98,477.65
12/31/21 17:05,475.6,465.35,476.1,476.88,477.76
12/31/21 17:10,475.54,465.35,476.32,476.91,477.92
12/31/21 17:15,475.64,465.3,476.41,476.72,478
12/31/21 17:20,475.83,465.35,476.37,476.92,477.97
12/31/21 17:25,475.87,465.32,476.27,476.81,477.99
12/31/21 17:30,475.91,465.32,475.94,477.12,478.06
12/31/21 17:35,475.72,465.34,475.91,477.57,477.91
12/31/21 17:40,475.65,465.31,476.09,477.47,478
12/31/21 17:45,475.78,,476.16,477.4,478.04
12/31/21 17:50,475.71,,476.25,477.23,477.95
12/31/21 17:55,475.44,460.29,476.22,477.29,477.98
12/31/21 18:00,475.32,459.82,476.09,477.29,478
12/31/21 18:05,475.54,459.76,475.97,477.39,478.07
12/31/21 18:10,475.46,459.28,475.96,477.4,477.92
12/31/21 18:15,475.35,458.62,476.24,477.3,477.72
12/31/21 18:20,475.03,458.92,476.19,477.39,477.84
12/31/21 18:25,475.24,458.9,475.98,477.53,477.84
12/31/21 18:30,475.17,458.8,476.22,477.39,477.74
12/31/21 18:35,475.15,458.99,476.16,476.95,477.74
12/31/21 18:40,475.65,459.32,476.44,477.64,477.64
12/31/21 18:45,475.66,459.51,476.06,477.47,477.66
12/31/21 18:50,475.49,459.3,476.17,477.76,477.6
12/31/21 18:55,475.69,459.5,476.39,477.77,477.52
12/31/21 19:00,476.14,459.46,476.19,477.72,477.55
12/31/21 19:05,476.2,459.78,474.99,477.6,477.41
12/31/21 19:10,476.2,459.54,474.89,477.79,477.49
12/31/21 19:15,476.17,459.8,475.25,477.79,477.45
12/31/21 19:20,476.09,460.04,475.21,477.74,477.41
12/31/21 19:25,476.16,459.78,475.36,477.75,477.34
12/31/21 19:30,476.29,459.6,475.35,477.87,477.37
12/31/21 19:35,476.42,459.47,475.12,477.73,477.45
12/31/21 19:40,476.19,459.4,475.21,477.52,477.28
12/31/21 19:45,475.95,459.65,475.17,477.6,477.26
12/31/21 19:50,476,459.63,475.2,477.56,477.17
12/31/21 19:55,476.1,459.15,475.07,477.63,477.32
12/31/21 20:00,476.32,459.3,475,477.63,477.26
12/31/21 20:05,476.41,459.18,475.09,477.63,476.57
12/31/21 20:10,476.37,459.53,475.09,477.61,476.49
12/31/21 20:15,476.27,459.29,475.1,477.63,476.61
12/31/21 20:20,475.94,459.46,475.1,477.62,476.72
12/31/21 20:25,475.91,459.39,475.22,477.63,476.81
12/31/21 20:30,476.09,459.62,475.16,477.62,476.72
12/31/21 20:35,476.16,459.69,475.3,477.62,476.34
12/31/21 20:40,476.25,459.75,475.33,477.59,477.08
12/31/21 20:45,476.22,459.5,475.3,477.63,477.29
12/31/21 20:50,476.09,459.64,475.21,477.6,477.17
12/31/21 20:55,475.97,459.93,475.18,477.68,474.89
12/31/21 21:00,475.96,460.09,475.15,477.7,475.03
12/31/21 21:05,476.24,460,475.02,477.74,474.93
12/31/21 21:10,476.19,460.07,475.11,477.7,475.27
12/31/21 21:15,475.98,460.1,475.1,477.67,475.21
12/31/21 21:20,476.22,460.35,475.15,477.6,476.07
12/31/21 21:25,476.16,459.98,475.15,477.55,476.19
12/31/21 21:30,476.44,460.13,475.2,477.52,476.23
12/31/21 21:35,476.06,460.14,475.15,477.54,476.75
12/31/21 21:40,476.17,460.5,475.22,477.5,476.01
12/31/21 21:45,476.39,460.6,475.18,477.48,475.98
12/31/21 21:50,476.19,460.69,475.15,477.35,475.9
12/31/21 21:55,474.99,460.47,475.11,477.43,476.28
12/31/21 22:00,474.89,460.38,474.96,477.34,476.11
12/31/21 22:05,475.25,460.38,475.13,477.39,476.16
12/31/21 22:10,475.21,459.79,475.15,477.41,475.96
12/31/21 22:15,475.36,459.79,475.1,477.31,475.64
12/31/21 22:20,475.35,459.79,475.07,477.38,475.28
12/31/21 22:25,475.12,459.79,475.07,477.39,475.24
12/31/21 22:30,475.21,459.79,475.07,477.38,475.52
12/31/21 22:35,475.17,459.74,475.06,477.38,475.53
12/31/21 22:40,475.2,460.2,475.01,477.52,475.2
12/31/21 22:45,475.07,460.49,475.06,477.61,474.55
12/31/21 22:50,475,460.49,475.12,477.56,475.35
12/31/21 22:55,475.09,460.49,475.15,,475.49
12/31/21 23:00,475.09,460.19,475.13,,475.37
12/31/21 23:05,475.1,460.19,475.23,478.49,475.36
12/31/21 23:10,475.1,460.19,475.15,478.49,475.38
12/31/21 23:15,475.22,460.19,,478.52,475.53
12/31/21 23:20,475.16,460.19,,478.63,475.58
12/31/21 23:25,475.3,459.98,476.52,478.63,475.61
12/31/21 23:30,475.33,459.98,476.49,478.72,475.92
12/31/21 23:35,475.3,459.98,476.82,478.72,475.93
12/31/21 23:40,475.21,459.98,476.57,478.66,475.8
12/31/21 23:45,475.18,459.98,476.82,478.6,475.7
12/31/21 23:50,475.15,459.98,476.76,478.52,475.65
12/31/21 23:55,475.02,459.98,476.87,478.56,475.8
1/1/22 0:00,475.11,460.1,476.76,478.65,475.58
1/1/22 0:05,475.1,460.35,476.8,478.67,475.6
1/1/22 0:10,475.15,460.35,476.8,478.71,475.64
1/1/22 0:15,475.15,460.35,476.91,478.71,475.46
1/1/22 0:20,475.2,460.35,477.12,478.71,475.46
1/1/22 0:25,475.15,460.45,477.22,478.71,475.9
1/1/22 0:30,475.22,460.45,477.22,478.71,475.98
1/1/22 0:35,475.18,460.45,477.22,478.71,475.98
1/1/22 0:40,475.15,460.55,477.15,478.71,475.98
1/1/22 0:45,475.11,460.55,477.2,478.71,475.98
1/1/22 0:50,474.96,460.55,477.2,478.75,476.02
1/1/22 0:55,475.13,460.55,477.4,478.75,476.06
1/1/22 1:00,475.15,460.55,477.4,478.75,476.06
1/1/22 1:05,475.1,460.55,477.4,478.75,475.96
1/1/22 1:10,475.07,460.55,477.53,478.75,475.96
1/1/22 1:15,475.07,460.55,477.65,478.75,475.98
1/1/22 1:20,475.07,460.55,477.65,478.86,475.98
1/1/22 1:25,475.06,460.52,477.65,479.04,475.98
1/1/22 1:30,475.01,460.52,477.65,479.2,475.98
1/1/22 1:35,475.06,460.52,477.61,479.25,475.98
1/1/22 1:40,475.12,460.52,477.61,479.5,475.98
1/1/22 1:45,475.15,460.52,477.67,479.52,475.98
1/1/22 1:50,475.13,460.52,477.62,479.52,476.38
1/1/22 1:55,475.23,460.52,477.62,479.52,476.39
1/1/22 2:00,475.15,460.52,477.74,479.52,476.66
1/1/22 2:05,,460.52,477.65,479.52,476.74
1/3/22 6:25,,460.52,477.76,479.52,476.74
1/3/22 6:40,,460.3,477.76,479.52,476.74
1/3/22 6:45,,460.3,477.76,479.52,476.74
1/3/22 10:05,476.52,459.93,477.92,479.58,476.7
1/3/22 10:10,476.49,459.93,478,479.58,476.98
1/3/22 10:15,476.82,459.93,477.97,479.58,476.88
1/3/22 10:20,476.57,459.93,477.99,479.51,476.91
1/3/22 10:25,476.82,459.93,478.06,479.51,476.72
1/3/22 10:30,476.76,459.93,477.91,479.61,476.92
1/3/22 10:35,476.87,459.93,478,479.45,476.81
1/3/22 10:40,476.76,459.93,478.04,479.38,477.12
1/3/22 10:45,476.8,459.93,477.95,479.54,477.57
1/3/22 10:50,476.91,459.93,477.98,479.63,477.47
1/3/22 10:55,477.12,459.93,478,479.76,477.4
1/3/22 11:00,477.22,459.93,478.07,479.76,477.23
1/3/22 11:05,477.15,459.93,477.92,479.81,477.29
1/3/22 11:10,477.2,459.93,477.72,479.75,477.29
1/3/22 11:15,477.4,460.2,477.84,479.71,477.39
1/3/22 11:20,477.4,459.74,477.84,479.6,477.4
1/3/22 11:25,477.53,458.64,477.74,479.55,477.3
1/3/22 11:30,477.65,458.64,477.74,479.6,477.39
1/3/22 11:35,477.61,458.64,477.64,479.51,477.53
1/3/22 11:40,477.67,458.64,477.66,479.54,477.39
1/3/22 11:45,477.62,458.18,477.6,479.61,476.95
1/3/22 11:50,477.74,458.18,477.52,479.41,477.64
1/3/22 11:55,477.65,458.18,477.55,479.34,477.47
1/3/22 12:00,477.76,458.18,477.41,479.36,477.76
1/3/22 12:05,477.92,458.18,477.49,479.25,477.77
1/3/22 12:10,478,458.18,477.45,479.22,477.72
1/3/22 12:15,477.97,458.18,477.41,478.9,477.6
1/3/22 12:20,477.99,458.18,477.34,478.75,477.79
1/3/22 12:25,478.06,458.18,477.37,478.75,477.79
1/3/22 12:30,477.91,458.18,477.45,479,477.74
1/3/22 12:35,478,458.18,477.28,478.84,477.75
1/3/22 12:40,478.04,458.83,477.26,478.92,477.87
1/3/22 12:45,477.95,458.83,477.17,478.89,477.73
1/3/22 12:50,477.98,458.83,477.32,478.84,477.52
1/3/22 12:55,478,458.83,477.26,479.06,477.6
1/3/22 13:00,478.07,458.83,476.57,478.96,477.56
1/3/22 13:05,477.92,457.86,476.49,479.08,477.63
1/3/22 13:10,477.72,457.86,476.61,479.25,477.63
1/3/22 13:15,477.84,457.92,476.72,479.32,477.63
1/3/22 13:20,477.84,457.92,476.81,479.49,477.61
1/3/22 13:25,477.74,458.12,476.72,479.43,477.63
1/3/22 13:30,477.74,457.88,476.34,479.28,477.62
1/3/22 13:35,477.64,459.07,477.08,479.26,477.63
1/3/22 13:40,477.66,458.43,477.29,479.3,477.62
1/3/22 13:45,477.6,458.43,477.17,479.13,477.62
1/3/22 13:50,477.52,458.43,474.89,479.34,477.59
1/3/22 13:55,477.55,458.36,475.03,479.35,477.63
1/3/22 14:00,477.41,458.36,474.93,479.09,477.6
1/3/22 14:05,477.49,458.7,475.27,479.3,477.68
1/3/22 14:10,477.45,459.12,475.21,479.4,477.7
1/3/22 14:15,477.41,458.33,476.07,479.32,477.74
1/3/22 14:20,477.34,457.86,476.19,479.43,477.7
1/3/22 14:25,477.37,458.54,476.23,479.19,477.67
1/3/22 14:30,477.45,458.08,476.75,479.54,477.6
1/3/22 14:35,477.28,457.54,476.01,479.71,477.55
1/3/22 14:40,477.26,457.5,475.98,479.69,477.52
1/3/22 14:45,477.17,457.65,475.9,479.53,477.54
1/3/22 14:50,477.32,457.65,476.28,479.85,477.5
1/3/22 14:55,477.26,457.65,476.11,479.69,477.48
1/3/22 15:00,476.57,457.22,476.16,479.24,477.35
1/3/22 15:05,476.49,457.51,475.96,479.37,477.43
1/3/22 15:10,476.61,457.87,475.64,479.17,477.34
1/3/22 15:15,476.72,457.66,475.28,478.94,477.39
1/3/22 15:20,476.81,457.49,475.24,479.16,477.41
1/3/22 15:25,476.72,456.74,475.52,479.59,477.31
1/3/22 15:30,476.34,457.83,475.53,479.13,477.38
1/3/22 15:35,477.08,457.85,475.2,478.65,477.39
1/3/22 15:40,477.29,458.24,474.55,478.41,477.38
1/3/22 15:45,477.17,458.2,475.35,478.57,477.38
1/3/22 15:50,474.89,458.07,475.49,478.2,477.52
1/3/22 15:55,475.03,457.09,475.37,477.62,477.61
1/3/22 16:00,474.93,457.07,475.36,476.9,477.56
1/3/22 16:05,475.27,457.38,475.38,477.12,
1/3/22 16:10,475.21,457.43,475.53,477.16,
1/3/22 16:15,476.07,456.82,475.58,477.06,478.49
1/3/22 16:20,476.19,456.84,475.61,476.79,478.52
1/3/22 16:25,476.23,456.98,475.92,476.96,478.63
1/3/22 16:30,476.75,456.63,475.93,477.4,478.72
1/3/22 16:35,476.01,456.57,475.8,477.45,478.66
1/3/22 16:40,475.98,456.04,475.7,477.56,478.6
1/3/22 16:45,475.9,455.96,475.65,477.87,478.52
1/3/22 16:50,476.28,455.8,475.8,477.84,478.56
1/3/22 16:55,476.11,455.79,475.58,477.48,478.65
1/3/22 17:00,476.16,456.07,475.6,477.3,478.67
1/3/22 17:05,475.96,456.41,475.64,477.27,478.71
1/3/22 17:10,475.64,456.52,475.46,477.68,478.75
1/3/22 17:15,475.28,455.9,475.9,477.74,478.86
1/3/22 17:20,475.24,456.08,475.98,477.64,479.04
1/3/22 17:25,475.52,456.24,476.02,477.54,479.2
1/3/22 17:30,475.53,456.63,476.06,477.42,479.25
1/3/22 17:35,475.2,457.02,475.96,477.47,479.5
1/3/22 17:40,474.55,456.69,475.98,477.28,479.52
1/3/22 17:45,475.35,456.62,476.38,477.15,479.58
1/3/22 17:50,475.49,457.15,476.39,477.03,479.51
1/3/22 17:55,475.37,457.31,476.66,476.83,479.61
1/3/22 18:00,475.36,457.31,476.74,476.98,479.45
1/3/22 18:05,475.38,457.11,476.7,477.08,479.38
1/3/22 18:10,475.53,457.58,476.98,476.92,479.54
1/3/22 18:15,475.58,457.01,476.88,476.69,479.63
1/3/22 18:20,475.61,457.19,476.91,476.82,479.76
1/3/22 18:25,475.92,457.89,476.72,476.79,479.81
1/3/22 18:30,475.93,458.03,476.92,476.1,479.75
1/3/22 18:35,475.8,457.79,476.81,476.39,479.71
1/3/22 18:40,475.7,458.34,477.12,476.37,479.6
1/3/22 18:45,475.65,458.73,477.57,476.32,479.55
1/3/22 18:50,475.8,458.43,477.47,476,479.6
1/3/22 18:55,475.58,457.9,477.4,475.72,479.51
1/3/22 19:00,475.6,457.74,477.23,476.28,479.54
1/3/22 19:05,475.64,457.71,477.29,476.03,479.61
1/3/22 19:10,475.46,456.68,477.29,476.44,479.41
1/3/22 19:15,475.9,457.12,477.39,476.55,479.34
1/3/22 19:20,475.98,457.04,477.4,476.34,479.36
1/3/22 19:25,476.02,456.73,477.3,476.55,479.25
1/3/22 19:30,476.06,456.59,477.39,476.97,479.22
1/3/22 19:35,475.96,455.68,477.53,476.87,478.9
1/3/22 19:40,475.98,456.45,477.39,477.31,478.75
1/3/22 19:45,476.38,455.48,476.95,477.36,479
1/3/22 19:50,476.39,456.51,477.64,477.46,478.84
1/3/22 19:55,476.66,456.34,477.47,477.42,478.92
1/3/22 20:00,476.74,456.29,477.76,477.67,478.89
1/3/22 20:05,476.7,456.55,477.77,477.7,478.84
1/3/22 20:10,476.98,456.62,477.72,477.88,479.06
1/3/22 20:15,476.88,456.86,477.6,477.9,478.96
1/3/22 20:20,476.91,456.68,477.79,478.12,479.08
1/3/22 20:25,476.72,456.66,477.79,478.25,479.25
1/3/22 20:30,476.92,456.68,477.74,478.03,479.32
1/3/22 20:35,476.81,456.89,477.75,478.08,479.49
1/3/22 20:40,477.12,457.03,477.87,478.38,479.43
1/3/22 20:45,477.57,456.96,477.73,478.6,479.28
1/3/22 20:50,477.47,456.99,477.52,478.16,479.26
1/3/22 20:55,477.4,456.99,477.6,477.51,479.3
1/3/22 21:00,477.23,456.96,477.56,477.44,479.13
1/3/22 21:05,477.29,456.96,477.63,477.45,479.34
1/3/22 21:10,477.29,456.95,477.63,477.34,479.35
1/3/22 21:15,477.39,457,477.63,477.51,479.09
1/3/22 21:20,477.4,457,477.61,477.52,479.3
1/3/22 21:25,477.3,457,477.63,477.42,479.4
1/3/22 21:30,477.39,457,477.62,477.32,479.32
1/3/22 21:35,477.53,457.01,477.63,477.4,479.43
1/3/22 21:40,477.39,457.02,477.62,477.48,479.19
1/3/22 21:45,476.95,457,477.62,477.41,479.54
1/3/22 21:50,477.64,457.01,477.59,477.4,479.71
1/3/22 21:55,477.47,457.12,477.63,477.47,479.69
1/3/22 22:00,477.76,457.12,477.6,477.4,479.53
1/3/22 22:05,477.77,457.24,477.68,477.39,479.85
1/3/22 22:10,477.72,456.86,477.7,477.44,479.69
1/3/22 22:15,477.6,456.92,477.74,477.43,479.24
1/3/22 22:20,477.79,456.88,477.7,477.46,479.37
1/3/22 22:25,477.79,456.61,477.67,477.45,479.17
1/3/22 22:30,477.74,456.5,477.6,477.34,478.94
1/3/22 22:35,477.75,456.45,477.55,477.38,479.16
1/3/22 22:40,477.87,456.47,477.52,477.38,479.59
1/3/22 22:45,477.73,456.32,477.54,477.39,479.13
1/3/22 22:50,477.52,456.16,477.5,477.37,478.65
1/3/22 22:55,477.6,456.45,477.48,477.39,478.41
1/3/22 23:00,477.56,456.43,477.35,477.48,478.57
1/3/22 23:05,477.63,456.04,477.43,477.33,478.2
1/3/22 23:10,477.63,456.18,477.34,477.37,477.62
1/3/22 23:15,477.63,456.24,477.39,477.37,476.9
1/3/22 23:20,477.61,456.08,477.41,477.14,477.12
1/3/22 23:25,477.63,456.14,477.31,477.01,477.16
1/3/22 23:30,477.62,456.01,477.38,477.01,477.06
1/3/22 23:35,477.63,455.92,477.39,477.1,476.79
1/3/22 23:40,477.62,455.62,477.38,477.08,476.96
1/3/22 23:45,477.62,455.62,477.38,477.1,477.4
1/3/22 23:50,477.59,455.69,477.38,477.01,477.45
1/3/22 23:55,477.63,455.82,477.52,476.9,477.45
1/4/22 0:00,477.6,,477.61,476.95,477.56
1/4/22 0:05,477.68,,477.56,477,477.87
1/4/22 0:10,477.7,456.12,,476.8,477.84
1/4/22 0:15,477.74,456.12,,476.8,477.48
1/4/22 0:20,477.7,455.94,478.49,476.87,477.3
1/4/22 0:25,477.67,455.94,478.52,476.7,477.27
1/4/22 0:30,477.6,455.94,478.63,476.84,477.68
1/4/22 0:35,477.55,455.81,478.72,476.8,477.74
1/4/22 0:40,477.52,455.81,478.66,476.73,477.64
1/4/22 0:45,477.54,456.19,478.6,476.7,477.54
1/4/22 0:50,477.5,455.84,478.52,476.76,477.42
1/4/22 0:55,477.48,455.48,478.56,476.73,477.47
1/4/22 1:00,477.35,455.48,478.65,476.81,477.28
